index,Artist,Track,Album,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream
17220,XXXTENTACION,Moonlight,?,0.921,0.537,9.0,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,135090.0,1029202328.0,17971673.0,1214313.0,1580738184.0
11050,Willy William,Mi Gente,Vibras,0.548,0.704,11.0,-4.838,0.0777,0.0168,2.25e-05,0.143,0.288,104.666,185040.0,3179386245.0,17446108.0,522593.0,1285404998.0
17951,Dua Lipa,New Rules,Dua Lipa (Deluxe),0.762,0.7,9.0,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320.0,2809699009.0,16730579.0,373961.0,1807370674.0
13040,OneRepublic,Counting Stars,Native,0.664,0.705,1.0,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017,257840.0,3721610307.0,16558621.0,475191.0,1805319715.0
13029,Katy Perry,Dark Horse,PRISM,0.647,0.585,6.0,-6.123,0.0512,0.00314,0.0,0.165,0.353,131.934,215672.0,3442526730.0,16342399.0,794592.0,1067826820.0
16488,MØ,Lean On,Peace Is The Mission (Extended),0.723,0.809,7.0,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561.0,3324835140.0,16211083.0,450170.0,1713070715.0
9126,Rick Astley,Never Gonna Give You Up,Whenever You Need Somebody,0.721,0.939,8.0,-11.823,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573.0,1349692359.0,15938795.0,2240868.0,643466661.0
12652,Passenger,Let Her Go - Acoustic,All The Little Lights (Deluxe Version),0.547,0.0739,4.0,-13.961,0.052,0.948,0.0,0.108,0.25,142.526,266627.0,3376086171.0,15361684.0,452077.0,135121858.0
9569,Maroon 5,Sugar,V,0.748,0.788,1.0,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493.0,3817733132.0,15340646.0,415496.0,1502780803.0
13540,Ariana Grande,7 rings,"thank u, next",0.778,0.317,1.0,-10.732,0.334,0.592,0.0,0.0881,0.327,140.048,178627.0,1241561447.0,15332167.0,730134.0,1895706370.0
13505,Drake,God's Plan,Scorpion,0.754,0.449,7.0,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973.0,1467723572.0,15244903.0,599109.0,2102889031.0
13919,Kimbra,Somebody That I Used To Know,Making Mirrors,0.864,0.495,0.0,-7.036,0.037,0.591,0.000133,0.0992,0.72,129.062,244973.0,2057216266.0,14580703.0,792989.0,1318267448.0
20303,CoComelon,Wheels on the Bus,"CoComelon Kids Hits, Vol. 1",0.941,0.387,9.0,-11.92,0.0427,0.184,2.88e-05,0.157,0.965,125.021,207340.0,4898831101.0,14396841.0,0.0,83434355.0
18778,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,0.259,0.437,11.0,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000.0,1953780291.0,14149792.0,396636.0,1378235205.0
12493,Taylor Swift,Blank Space,1989,0.753,0.678,5.0,-5.421,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231827.0,3096802224.0,14114951.0,628442.0,1068961957.0
17987,Marshmello,Happier,Happier,0.687,0.792,5.0,-2.749,0.0452,0.191,0.0,0.167,0.671,100.015,214290.0,1048918185.0,14014617.0,740605.0,1798354650.0
14978,Christina Perri,A Thousand Years,A Thousand Years,0.421,0.407,10.0,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028,285120.0,2213836289.0,13816579.0,482413.0,1261326446.0
17938,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,Hollywood's Bleeding,0.755,0.522,2.0,-4.368,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0,1977389041.0,13749813.0,331063.0,2538329799.0
47,Coldplay,Hymn for the Weekend,A Head Full of Dreams,0.491,0.693,0.0,-6.487,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258267.0,1828242112.0,13515772.0,377666.0,1049654852.0
15529,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),What Is Love? (Deluxe Edition),0.717,0.73,9.0,-4.729,0.0568,0.383,0.0,0.398,0.792,102.002,251173.0,2761229559.0,13333328.0,301384.0,1312649614.0
6086,Billy Ray Cyrus,Old Town Road - Remix,Old Town Road (Remix),0.891,0.503,6.0,-5.777,0.226,0.0576,0.0,0.0763,0.674,136.009,171293.0,668632217.0,12973643.0,367291.0,66118224.0
13329,Pedro Capó,Calma - Remix,MUNAY,0.826,0.764,11.0,-4.341,0.0522,0.337,0.0,0.161,0.761,126.9,237627.0,2661008889.0,12824789.0,365440.0,1048932845.0
126,Eminem,Love The Way You Lie,Recovery,0.749,0.925,10.0,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,263373.0,2539156924.0,12696568.0,599124.0,1115478746.0
14041,Bruno Mars,That's What I Like,24K Magic,0.853,0.56,1.0,-4.961,0.0406,0.013,0.0,0.0944,0.86,134.066,206693.0,2102232829.0,12567365.0,378834.0,1562466168.0
16707,Tanishk Bagchi,Vaaste,Vaaste,0.444,0.479,5.0,-5.586,0.0436,0.454,0.0,0.095,0.315,89.892,196044.0,1484846091.0,12472906.0,349875.0,73643266.0
14152,Ellie Goulding,Love Me Like You Do,Fifty Shades Freed (Original Motion Picture Soundtrack),0.489,0.597,5.0,-6.633,0.0292,0.27,0.0,0.105,0.324,95.012,253520.0,2283748076.0,12418131.0,294553.0,268969064.0
10617,John Legend,On Time (with John Legend),HEROES & VILLAINS,0.364,0.62,5.0,-6.638,0.0555,0.736,0.00225,0.429,0.491,79.904,168920.0,2242022292.0,12415009.0,246537.0,45733137.0
61,Linkin Park,Numb,Meteora,0.496,0.863,9.0,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,185587.0,1928733776.0,12341722.0,550921.0,1195213410.0
15326,Childish Gambino,This Is America,This Is America,0.854,0.463,5.0,-6.159,0.137,0.117,0.0,0.354,0.549,120.024,225773.0,867377648.0,12332273.0,789953.0,539202674.0
16100,The Chainsmokers,Don't Let Me Down,Don't Let Me Down,0.532,0.869,11.0,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,208373.0,1918194989.0,12101095.0,284275.0,1649895796.0
2466,Hariharan,Shree Hanuman Chalisa,Shree Hanuman Chalisa (Hanuman Ashtak),0.589,0.885,4.0,-3.4,0.035,0.545,0.0,0.132,0.831,91.01,586076.0,2928197661.0,12053453.0,1439654.0,58470533.0
9556,Nirvana,Smells Like Teen Spirit,Nevermind (Remastered),0.502,0.912,1.0,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920.0,1609991619.0,11890310.0,486951.0,1520672936.0
17195,Fifth Harmony,Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),0.803,0.585,8.0,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480.0,2666673882.0,11869546.0,471291.0,1270912565.0
17437,Anne-Marie,FRIENDS,FRIENDS,0.626,0.88,9.0,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,202621.0,994084110.0,11864322.0,301291.0,1274551265.0
13710,Ryan Lewis,Thrift Shop (feat. Wanz),The Heist,0.781,0.526,6.0,-6.986,0.293,0.0633,0.0,0.0457,0.665,94.993,235613.0,1748130945.0,11819017.0,510863.0,936540661.0
15255,The Weeknd,The Hills,Beauty Behind The Madness,0.585,0.564,0.0,-7.063,0.0515,0.0671,0.0,0.135,0.137,113.003,242253.0,1933920747.0,11780694.0,308139.0,1762745054.0
19966,j-hope,Chicken Noodle Soup (feat. Becky G),Chicken Noodle Soup (feat. Becky G),0.827,0.817,2.0,-4.081,0.0953,0.00496,1.19e-05,0.294,0.167,97.008,235497.0,374784357.0,11774615.0,791191.0,162502427.0
19559,6ix9ine,GOOBA,TattleTales,0.611,0.688,1.0,-5.688,0.341,0.0264,0.0,0.251,0.393,178.462,132303.0,821298622.0,11691864.0,1059342.0,421578976.0
13473,Adele,Rolling in the Deep,21,0.73,0.769,8.0,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,228093.0,2160008518.0,11603960.0,411966.0,1303798870.0
13560,Avicii,Wake Me Up,True,0.532,0.783,2.0,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427.0,2221205597.0,11499037.0,620143.0,1790784163.0
7999,Queen,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (Deluxe Remastered Version),0.392,0.402,0.0,-9.961,0.0536,0.288,0.0,0.243,0.228,143.883,354320.0,1575428757.0,11351580.0,618868.0,2038872787.0
14569,One Direction,What Makes You Beautiful,Up All Night,0.726,0.787,4.0,-2.494,0.0737,0.009,0.0,0.0596,0.888,124.99,199987.0,1409822854.0,11089585.0,1156151.0,859532201.0
8667,LMFAO,Party Rock Anthem,Sorry For Party Rocking,0.75,0.727,5.0,-4.21,0.142,0.0189,0.0,0.266,0.359,129.993,262173.0,2252581562.0,11036446.0,649651.0,543246526.0
15973,KAROL G,Tusa,KG0516,0.799,0.701,2.0,-3.272,0.282,0.309,7.36e-05,0.0514,0.607,100.946,201920.0,1403774645.0,10694171.0,475791.0,1311745832.0
14888,Jessie J,Bang Bang,Sweet Talker (Deluxe Version),0.706,0.786,0.0,-3.417,0.091,0.26,0.0,0.38,0.751,150.028,199387.0,1892443022.0,10635145.0,272545.0,1125379891.0
16558,Rag'n'Bone Man,Human,Human (Deluxe),0.602,0.707,9.0,-4.097,0.302,0.393,0.0,0.165,0.554,75.087,200187.0,1607049062.0,10625492.0,220004.0,773849349.0
11982,Rihanna,This Is What You Came For,This Is What You Came For,0.631,0.927,9.0,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,222160.0,2626029906.0,10603656.0,314267.0,1389243583.0
20,50 Cent,In Da Club,Get Rich Or Die Tryin',0.902,0.72,6.0,-2.776,0.347,0.26,0.0,0.0749,0.805,90.059,193467.0,1682616458.0,10481678.0,296745.0,1041736808.0
18171,Jubin Nautiyal,Lut Gaye,Mumbai Saga,0.638,0.785,10.0,-2.612,0.044,0.185,0.0,0.245,0.515,91.101,228031.0,1285535009.0,10481546.0,340080.0,115195304.0
9682,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,0.599,0.667,7.0,-4.267,0.0367,0.0533,0.0,0.134,0.817,80.984,288877.0,1700439080.0,10326203.0,390704.0,1159077755.0
18068,Cardi B,I Like It,Invasion of Privacy,0.816,0.726,5.0,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,1524947139.0,10304839.0,315894.0,1456860581.0
15463,Darell,Te Boté,Te Boté (Clean Version),0.918,0.602,4.0,-3.986,0.115,0.401,7.28e-06,0.0805,0.158,96.518,275693.0,2354418112.0,10169573.0,478456.0,96075345.0
744,Enrique Iglesias,Bailando - Spanish Version,SEX AND LOVE (Deluxe),0.723,0.777,7.0,-3.503,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413.0,3328780111.0,10159799.0,272098.0,686731812.0
2566,Coolio,Gangsta's Paradise,Gangsta's Paradise,0.647,0.514,8.0,-10.05,0.0593,0.0655,0.0,0.398,0.386,79.975,240693.0,1172798473.0,10144160.0,323685.0,725102.0
19623,The Kid LAROI,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,0.591,0.764,1.0,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,141806.0,681211407.0,10131493.0,247007.0,2365777505.0
2307,Lil Jon,Turn Down for What,Turn Down for What,0.818,0.799,1.0,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,213733.0,1144903863.0,10125701.0,400601.0,486837929.0
13582,Demi Lovato,Échame La Culpa,VIDA,0.733,0.897,0.0,-3.652,0.0389,0.0391,0.0,0.117,0.649,96.006,173800.0,2245669049.0,10003295.0,335363.0,834445136.0
170,Nicky Jam,X,Intimo,0.594,0.749,9.0,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,172854.0,2133459242.0,9883068.0,262847.0,865695837.0
16258,AURORA,Runaway,All My Demons Greeting Me as a Friend (Deluxe),0.459,0.276,11.0,-10.339,0.036,0.63,9.5e-05,0.104,0.128,114.169,248827.0,508109682.0,9668818.0,211593.0,637535198.0
649,Dr. Dre,Still D.R.E.,2001,0.816,0.775,11.0,-3.323,0.234,0.16,0.00031,0.0543,0.527,93.431,270587.0,1233860763.0,9629569.0,294499.0,1085977338.0
14133,Ty Dolla $ign,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.696,0.817,1.0,-3.862,0.109,0.075,0.0,0.187,0.782,98.064,216409.0,1720801320.0,9621389.0,253175.0,1010582107.0
15658,Lukas Graham,7 Years,Lukas Graham,0.765,0.473,10.0,-5.829,0.0514,0.287,0.0,0.391,0.34,119.992,237300.0,1357044606.0,9575882.0,318116.0,1512274920.0
100,Michael Jackson,Billie Jean,Thriller,0.932,0.457,11.0,-9.62,0.0541,0.0173,0.0436,0.0414,0.884,117.002,294227.0,1300732161.0,9523245.0,508425.0,1302677366.0
15304,Meghan Trainor,All About That Bass,Title (Deluxe),0.807,0.887,9.0,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920.0,2563945395.0,9507899.0,491104.0,702906978.0
2107,a-ha,Take on Me,Hunting High and Low,0.573,0.902,6.0,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,225280.0,1602170613.0,9457948.0,312688.0,1299777688.0
19116,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",0.778,0.632,2.0,-5.6,0.0493,0.274,0.0,0.0915,0.498,122.104,218289.0,252151147.0,9417832.0,525777.0,196761853.0
15962,Travis Scott,SICKO MODE,ASTROWORLD,0.834,0.73,8.0,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008,312820.0,1073868016.0,9388617.0,310989.0,1775366284.0
18595,ROSALÍA,Con Altura,Con Altura,0.882,0.689,6.0,-4.027,0.124,0.39,0.00325,0.0501,0.746,97.963,161627.0,2046549485.0,9268047.0,281013.0,680540511.0
18076,Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),MONTERO,0.741,0.691,10.0,-7.395,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353.0,409870619.0,9003090.0,435583.0,1657583997.0
18620,Olivia Rodrigo,drivers license,SOUR,0.561,0.431,10.0,-8.81,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013.0,427748082.0,8894073.0,308317.0,1703268794.0
14390,Indila,Dernière danse,Mini World,0.669,0.449,0.0,-7.658,0.0489,0.184,0.0,0.0729,0.327,114.926,213493.0,964652012.0,8893049.0,328819.0,239674920.0
9687,Megan Thee Stallion,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),0.935,0.454,1.0,-7.509,0.375,0.0194,0.0,0.0824,0.357,133.073,187541.0,491081173.0,8780413.0,598076.0,1139623127.0
11364,Tommee Profitt,In The End,Covers (Vol. 1),0.481,0.673,7.0,-7.437,0.112,0.312,3.29e-05,0.0869,0.0931,88.024,234716.0,960017532.0,8778242.0,133243.0,69063552.0
1309,Jennifer Lopez,On The Floor - Radio Edit,On The Floor,0.758,0.686,11.0,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907.0,2062108307.0,8740440.0,440974.0,370761679.0
11969,Arctic Monkeys,Do I Wanna Know?,AM,0.548,0.532,5.0,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,272394.0,1449470227.0,8739290.0,161768.0,1589532270.0
13292,Sean Kingston,Beautiful Girls,Sean Kingston,0.745,0.666,9.0,-5.899,0.0566,0.159,0.0,0.302,0.708,129.995,241933.0,1070250758.0,8647276.0,248664.0,147675750.0
16186,Becky G,Sin Pijama,MALA SANTA,0.788,0.745,11.0,-4.417,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,190160.0,2086480901.0,8624891.0,366369.0,710166109.0
17115,EXO,Love Shot,LOVE SHOT– The 5th Album Repackage,0.689,0.678,5.0,-4.287,0.119,0.0702,0.0,0.0889,0.335,145.883,200306.0,553619697.0,8613016.0,1197800.0,266528292.0
18919,bbno$,Lalala,Lalala,0.843,0.39,2.0,-7.899,0.0846,0.178,0.0,0.137,0.495,129.972,160627.0,539514484.0,8597511.0,224999.0,888027230.0
19593,Juice WRLD,Lucid Dreams,Goodbye & Good Riddance,0.511,0.566,6.0,-7.23,0.2,0.349,0.0,0.34,0.218,83.903,239836.0,872971083.0,8594510.0,560745.0,2148845943.0
13719,Carly Rae Jepsen,Call Me Maybe,Kiss (Deluxe),0.783,0.58,7.0,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400.0,1507835523.0,8531656.0,634786.0,971751557.0
19229,Jhayco,DÁKITI,EL ÚLTIMO TOUR DEL MUNDO,0.731,0.573,4.0,-10.059,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090.0,1252297875.0,8493862.0,264925.0,1620182750.0
14948,Foster The People,Pumped Up Kicks,Torches,0.733,0.71,5.0,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,239600.0,921285433.0,8408195.0,492919.0,1393746825.0
769,Whitney Houston,I Will Always Love You,The Bodyguard - Original Soundtrack Album,0.332,0.214,4.0,-12.518,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093.0,1354367310.0,8399842.0,303714.0,541717370.0
10851,Evanescence,Bring Me To Life,Fallen,0.331,0.943,4.0,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893.0,1138778389.0,8394523.0,269265.0,749278645.0
16048,James Arthur,Say You Won't Let Go,Back from the Edge,0.358,0.557,10.0,-7.398,0.059,0.695,0.0,0.0902,0.494,85.043,211467.0,1506216265.0,8381159.0,177984.0,2229658373.0
8030,David Guetta,Titanium (feat. Sia),Nothing but the Beat 2.0,0.604,0.788,0.0,-3.673,0.103,0.0678,0.153,0.127,0.301,126.06,245040.0,1659258469.0,8318147.0,297000.0,1270523403.0
13491,Lady Gaga,Bad Romance,The Fame Monster (Deluxe Edition),0.696,0.921,0.0,-3.755,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,294573.0,1651059028.0,8283806.0,880618.0,879720666.0
8038,Akon,Lonely,Trouble Deluxe Edition,0.634,0.526,5.0,-7.881,0.0333,0.339,0.0,0.257,0.623,90.087,235800.0,901283547.0,8233863.0,252516.0,391691481.0
17495,beabadoobee,death bed (coffee for your head),death bed (coffee for your head),0.726,0.431,8.0,-8.765,0.135,0.731,0.0,0.696,0.348,144.026,173333.0,562341931.0,8206600.0,199818.0,1386081346.0
18718,Sidhu Moose Wala,295,Moosetape,0.557,0.794,11.0,-5.698,0.2,0.179,0.0,0.106,0.432,91.366,270000.0,412646536.0,8087088.0,1417890.0,124543040.0
19131,Harry Styles,Sign of the Times,Harry Styles,0.516,0.595,5.0,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,340707.0,1056844449.0,8076168.0,262642.0,1193530938.0
14404,Mike Posner,I Took A Pill In Ibiza,"At Night, Alone.",0.637,0.318,10.0,-10.07,0.0716,0.622,1.58e-06,0.125,0.383,74.11,280800.0,1563356710.0,8005631.0,230544.0,73572018.0
1903,Rahat Fateh Ali Khan,Zaroori Tha,Back 2 Love,0.523,0.674,8.0,-4.832,0.0328,0.771,0.0,0.139,0.239,114.058,342024.0,1415111816.0,7806599.0,332678.0,22695535.0
12554,Tainy,Agua (with J Balvin),The SpongeBob Movie: Sponge On The Run (Original Motion Picture Soundtrack),0.778,0.651,9.0,-5.421,0.266,0.167,0.0,0.177,0.569,100.094,159666.0,887550342.0,7761922.0,260490.0,362093363.0
16158,Martin Garrix,In the Name of Love,In the Name of Love,0.501,0.519,4.0,-5.88,0.0409,0.109,0.0,0.454,0.168,133.99,195707.0,740821619.0,7661111.0,169121.0,1218983885.0
14359,Bradley Cooper,Shallow,A Star Is Born Soundtrack,0.572,0.385,7.0,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,215733.0,1410152179.0,7651913.0,194743.0,2004338878.0
19713,Giveon,Peaches (feat. Daniel Caesar & Giveon),Justice,0.677,0.696,0.0,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,198082.0,618921903.0,7638738.0,230636.0,1335838557.0
14549,Kendrick Lamar,HUMBLE.,DAMN.,0.908,0.621,1.0,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000.0,894244864.0,7632366.0,225603.0,1786283585.0
19236,Roddy Ricch,The Box,Please Excuse Me for Being Antisocial,0.896,0.586,10.0,-6.687,0.0559,0.104,0.0,0.79,0.642,116.971,196653.0,468736698.0,7617969.0,190301.0,1568151331.0
15422,Little Mix,Black Magic,Get Weird (Expanded Edition),0.776,0.875,4.0,-5.535,0.0575,0.0343,0.0,0.314,0.849,111.988,211786.0,950319808.0,7592180.0,210965.0,546877034.0
11420,Guns N' Roses,Sweet Child O' Mine,Appetite For Destruction,0.446,0.952,6.0,-5.321,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067.0,1479702797.0,7392749.0,231100.0,1397611294.0
16240,Zara Larsson,Symphony (feat. Zara Larsson),What Is Love? (Deluxe Edition),0.715,0.605,0.0,-5.128,0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733.0,1207659517.0,7387813.0,187852.0,1220003456.0
19186,Lewis Capaldi,Someone You Loved,Divinely Uninspired To A Hellish Extent,0.501,0.405,1.0,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0,586768373.0,7367091.0,147565.0,2634013335.0
15401,Migos,Bad and Boujee (feat. Lil Uzi Vert),Culture,0.926,0.666,11.0,-5.314,0.244,0.0611,0.0,0.123,0.168,127.079,343150.0,1189718607.0,7307104.0,253621.0,847911334.0
12539,French Montana,Unforgettable,Jungle Rules,0.726,0.769,6.0,-5.043,0.123,0.0293,0.0101,0.104,0.733,97.985,233902.0,1497263567.0,7282622.0,160415.0,1595733286.0
13054,Tyga,Taste (feat. Offset),Legendary,0.866,0.613,0.0,-6.385,0.151,0.0293,0.0,0.104,0.359,98.001,229210.0,1404098315.0,7268318.0,133661.0,1190427652.0
1347,Nelly,Dilemma,Nellyville,0.727,0.552,2.0,-8.074,0.14,0.227,0.000164,0.198,0.607,168.189,289160.0,1316803202.0,7185662.0,169910.0,653423069.0
14808,Asees Kaur,"Raataan Lambiyan (From ""Shershaah"")","Raataan Lambiyan (From ""Shershaah"")",0.72,0.63,10.0,-5.549,0.0413,0.615,0.0,0.108,0.512,81.009,230292.0,775927524.0,7173135.0,174558.0,259982695.0
15938,The Neighbourhood,Sweater Weather,I Love You.,0.612,0.807,10.0,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400.0,665459628.0,7172822.0,144768.0,1974874968.0
12228,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,0.646,0.795,9.0,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99,210960.0,686636687.0,7154106.0,214369.0,968714963.0
16819,Felix Jaehn,Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U: The Remixes,0.774,0.682,4.0,-6.108,0.0299,0.19,4.62e-05,0.151,0.616,118.014,181933.0,1221725915.0,7149155.0,198989.0,1400372645.0
200,Sean Paul,No Lie,Mad Love The Prequel,0.742,0.882,7.0,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,221176.0,1120854023.0,7147862.0,108564.0,851711837.0
16138,Glass Animals,Heat Waves,Dreamland (+ Bonus Levels),0.761,0.525,11.0,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805.0,480089002.0,7145914.0,140345.0,2261464473.0
13595,Skrillex,Bangarang (feat. Sirah),Bangarang EP,0.716,0.972,7.0,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026,215253.0,910660160.0,7111393.0,399310.0,416829310.0
509,System Of A Down,Chop Suey!,Toxicity,0.417,0.934,7.0,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,210240.0,1232003777.0,7083485.0,329548.0,949503301.0
16849,Rae Sremmurd,Black Beatles,SremmLife 2 (Deluxe),0.794,0.632,0.0,-6.163,0.0649,0.142,0.0,0.128,0.355,145.926,291893.0,917906981.0,7081299.0,216884.0,859496754.0
19264,Paulo Londra,Adan y Eva,Homerun,0.767,0.709,1.0,-4.47,0.336,0.323,0.0,0.0745,0.72,171.993,256972.0,1160512511.0,7074720.0,279877.0,791319849.0
11989,Arcángel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),0.815,0.514,6.0,-9.446,0.361,0.54,0.0,0.611,0.623,120.054,264000.0,1418634060.0,7031561.0,243371.0,291644423.0
8307,The Cranberries,Zombie,No Need To Argue (The Complete Sessions 1994-1995),0.309,0.649,7.0,-8.994,0.035,0.0158,0.00591,0.367,0.312,166.915,306440.0,1320846701.0,7008064.0,311297.0,858814062.0
17626,Ghostemane,Mercury: Retrograde,Hexada,0.826,0.816,2.0,-7.345,0.345,0.0581,0.00938,0.0593,0.43,156.995,124539.0,476334176.0,6986034.0,161435.0,252566690.0
19158,Stray Kids,God’s Menu,GO LIVE,0.689,0.771,5.0,-3.618,0.0548,0.00776,0.0,0.521,0.482,157.052,167922.0,377725410.0,6978142.0,2233612.0,232105862.0
18192,Lauv,Make It Right (feat. Lauv),Make It Right (feat. Lauv),0.583,0.68,7.0,-7.809,0.422,0.0304,0.0,0.189,0.343,97.568,226321.0,202320206.0,6941872.0,317923.0,236814410.0
19893,24kGoldn,Mood (feat. iann dior),El Dorado,0.701,0.716,7.0,-3.671,0.0361,0.174,0.0,0.324,0.732,91.007,140533.0,405630276.0,6939734.0,145346.0,1610930267.0
354,Beyoncé,Halo,I AM...SASHA FIERCE,0.508,0.72,11.0,-5.908,0.0628,0.272,0.0,0.0563,0.472,79.983,261640.0,1357273902.0,6931695.0,203892.0,1257746758.0
20569,Silk Sonic,Leave The Door Open,An Evening With Silk Sonic,0.586,0.616,5.0,-7.964,0.0324,0.182,0.0,0.0927,0.719,148.088,242096.0,637673269.0,6925306.0,193397.0,1006100004.0
12462,Miley Cyrus,Wrecking Ball,Bangerz (Deluxe Version),0.53,0.422,5.0,-6.262,0.0342,0.407,0.0,0.107,0.349,119.964,221360.0,1163647739.0,6871536.0,1090717.0,691252064.0
8071,TWICE,What is Love,Summer Nights,0.574,0.909,8.0,-1.573,0.0658,0.0987,0.0,0.264,0.569,169.966,208240.0,697538531.0,6845818.0,638883.0,319946629.0
13462,Sam Smith,Too Good At Goodbyes,The Thrill Of It All (Special Edition),0.681,0.372,5.0,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,201000.0,1396618983.0,6834635.0,133642.0,1646495621.0
18648,DaBaby,Levitating (feat. DaBaby),Future Nostalgia,0.702,0.825,6.0,-3.787,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064.0,681471624.0,6810706.0,147607.0,1634304018.0
20266,Gurinder Gill,Brown Munde,Brown Munde,0.854,0.611,8.0,-6.26,0.0864,0.223,0.0,0.119,0.417,100.024,254400.0,598801454.0,6771112.0,165069.0,181309690.0
16758,Alec Benjamin,Let Me Down Slowly,Narrated For You,0.652,0.557,1.0,-5.714,0.0318,0.74,0.0,0.124,0.483,150.073,169354.0,451014608.0,6738842.0,104886.0,1215187779.0
10600,Arijit Singh,Khairiyat,Chhichhore,0.534,0.481,0.0,-9.016,0.0412,0.697,0.0,0.142,0.293,124.914,280282.0,878659546.0,6735449.0,247222.0,141640304.0
1737,George Michael,Careless Whisper,Ladies And Gentlemen... The Best Of George Michael,0.574,0.628,2.0,-8.815,0.036,0.13,0.0,0.271,0.803,153.119,300107.0,978518892.0,6693888.0,257392.0,701891360.0
